PlayerId,FirstTournament,LastTournament,CareerLengthYears,TotalUSDPrize,CurrentHandle,CareerStatus,StartYear,EndYear,GameType,FirstTournamentYear,TotalTournaments,LastTournamentYear,GameId,GameName,Top10PctEarningsRatio
69523,2019-05-26,2024-08-23,5.245722108145106,678414.22,Beizhai,Ongoing,2019,2024,Battle Royale,2019,25,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.3221927361971338
69535,2019-07-28,2024-07-28,5.002053388090349,338440.79,SaRa,Ongoing,2019,2024,Battle Royale,2019,15,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.47874707906755776
69543,2019-03-23,2024-04-14,5.062286105407256,389616.67,Merc,Ongoing,2019,2024,FPS,2019,31,2024,439,Rainbow Six Siege,0.7390300230946882
70149,2019-08-05,2025-03-30,5.650924024640657,757217.61,m0NESY,Ongoing,2019,2025,FPS,2019,62,2025,245,Counter-Strike: Global Offensive,0.6093909635929283
70222,2019-03-17,2025-02-02,5.883641341546886,688927.23,Zer0,Ongoing,2019,2025,Battle Royale,2019,81,2025,566,Apex Legends,0.8804890934256432
70234,2016-08-30,2025-05-18,8.714579055441478,376386.58,Itachi,Ongoing,2016,2025,Sports,2016,80,2025,409,Rocket League,0.5486787878634728
70584,2017-12-16,2025-05-11,7.40041067761807,5724111.07,Collapse,Ongoing,2017,2025,MOBA,2017,61,2025,231,Dota 2,0.9118798437804669
70610,2019-06-15,2024-11-16,5.423682409308693,1941993.39,HuaHai,Ongoing,2019,2024,MOBA,2019,23,2024,529,Arena of Valor,0.43642055000360436
70611,2019-06-15,2023-05-13,3.909650924024641,748209.82,WuMing,Inactive,2019,2023,MOBA,2019,12,2023,529,Arena of Valor,0.49138838372090404
70620,2018-12-22,2024-11-16,5.90280629705681,780182.01,Adou,Ongoing,2018,2024,MOBA,2018,18,2024,529,Arena of Valor,0.4632804061406127
70813,2019-07-07,2025-03-16,5.691991786447638,422850.76,Kanavi,Ongoing,2019,2025,MOBA,2019,17,2025,164,League of Legends,0.13121148489899445
70916,2019-08-18,2025-05-11,5.730321697467488,5716736.05,Yatoro,Ongoing,2019,2025,MOBA,2019,57,2025,231,Dota 2,0.9033376203632595
71099,2019-08-10,2024-11-10,5.253935660506502,474338.58,皮球,Ongoing,2019,2024,MOBA,2019,35,2024,231,Dota 2,0.7466544287696542
71283,2019-04-21,2025-05-18,6.075290896646133,456906.49,ExoTiiK,Ongoing,2019,2025,Sports,2019,77,2025,409,Rocket League,0.6645257224955408
71444,2019-08-21,2025-01-11,5.393566050650239,691577.39,Acorn,Ongoing,2019,2025,Battle Royale,2019,162,2025,534,Fortnite,0.7315128850806673
71468,2018-11-09,2024-12-22,6.119096509240246,625229.63,ZpYan1,Ongoing,2018,2024,Battle Royale,2018,50,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.7647645861329148
71501,2019-08-24,2025-05-11,5.713894592744696,360316.73,Dukalis,Ongoing,2019,2025,MOBA,2019,47,2025,231,Dota 2,0.5683129826287547
71503,2019-06-09,2025-05-11,5.921971252566735,949531.92,Crystallis,Ongoing,2019,2025,MOBA,2019,50,2025,231,Dota 2,0.7318328946886714
71806,2019-09-01,2025-05-11,5.691991786447638,5593899.05,Mira,Ongoing,2019,2025,MOBA,2019,51,2025,231,Dota 2,0.9223879240893156
72536,2019-04-07,2025-03-02,5.90280629705681,1513689.2,Kami,Ongoing,2019,2025,Battle Royale,2019,169,2025,534,Fortnite,0.877664738816337
72592,2019-08-19,2024-12-22,5.344284736481861,441617.18,spyrro,Ongoing,2019,2024,Battle Royale,2019,45,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.5009875189764135
72658,2019-09-22,2025-03-01,5.4401095140314855,487291.18,bin,Ongoing,2019,2025,MOBA,2019,21,2025,164,League of Legends,0.2944769318116296
72819,2019-12-15,2025-05-18,5.423682409308693,789501.66,magixx,Ongoing,2019,2025,FPS,2019,81,2025,245,Counter-Strike: Global Offensive,0.5864735823467735
73049,2018-12-21,2024-12-22,6.0041067761806985,357834.53,Roth,Ongoing,2018,2024,Battle Royale,2018,39,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.7896910469000074
73128,2019-09-29,2025-05-18,5.634496919917864,1431957.7,B1t,Ongoing,2019,2025,FPS,2019,71,2025,245,Counter-Strike: Global Offensive,0.5898801291183252
73319,2019-06-14,2024-06-09,4.988364134154689,641320.19,M1ME,Ongoing,2019,2024,Battle Royale,2019,44,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.7789837973266973
73513,2019-03-31,2024-10-13,5.538672142368241,472659.13,Seoul,Ongoing,2019,2024,Battle Royale,2019,36,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.4738027972658513
73839,2019-09-29,2023-10-29,4.082135523613963,335194.39,xxxLu,Inactive,2019,2023,Battle Royale,2019,34,2023,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.5767739318702474
74015,2018-07-04,2025-05-11,6.852840520191649,1111864.0,Nightfall,Ongoing,2018,2025,MOBA,2018,48,2025,231,Dota 2,0.5163151046545572
74016,2019-10-27,2025-05-11,5.538672142368241,1145106.81,Save-,Ongoing,2019,2025,MOBA,2019,47,2025,231,Dota 2,0.5074941334659707
74084,2019-10-27,2024-12-08,5.117043121149897,455924.7,Atif Butt,Ongoing,2019,2024,Fighting,2019,15,2024,406,Tekken 7,0.6335063864260592
75090,2019-10-13,2024-07-28,4.791238877481177,366303.1,Stoned,Ongoing,2019,2024,Battle Royale,2019,38,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.6283980237790814
75447,2019-03-03,2024-09-08,5.519507186858316,342382.75,Shinboi,Ongoing,2019,2024,Battle Royale,2019,43,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.886724980571498
75837,2015-01-03,2025-01-31,10.078028747433265,1073458.71,Hikaru,Ongoing,2015,2025,Strategy,2015,339,2025,547,Chess.com,0.7162489111655513
75838,2012-07-29,2024-12-24,12.405201916495551,895411.64,GMWSO,Ongoing,2012,2024,Strategy,2012,71,2024,547,Chess.com,0.4688126888834478
75839,2016-10-27,2024-10-22,7.98631074606434,458030.43,LevonAronian,Ongoing,2016,2024,Strategy,2016,47,2024,547,Chess.com,0.29600626052195045
75844,2018-01-03,2024-12-24,6.973305954825462,376889.15,AnishGiri,Ongoing,2018,2024,Strategy,2018,57,2024,547,Chess.com,0.4364182268759911
75848,2011-02-26,2024-11-24,13.744010951403148,428539.03,lachesisQ,Ongoing,2011,2024,Strategy,2011,59,2024,547,Chess.com,0.3796062336641293
75851,2013-06-15,2024-12-10,11.488021902806297,391349.56,FabianoCaruana,Ongoing,2013,2024,Strategy,2013,88,2024,547,Chess.com,0.5093669209039049
75863,2016-10-27,2025-01-24,8.243668720054757,1521051.02,MagnusCarlsen,Ongoing,2016,2025,Strategy,2016,145,2025,547,Chess.com,0.5638541715424501
76030,2019-10-02,2024-12-22,5.223819301848049,334427.5,sparkingg,Ongoing,2019,2024,Battle Royale,2019,36,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.6160161206727075
76174,2018-05-01,2024-12-31,6.669404517453799,408468.09,Firouzja2003,Ongoing,2018,2024,Strategy,2018,120,2024,547,Chess.com,0.6313176554174664
76222,2019-12-15,2025-02-02,5.136208076659822,497953.51,hAKIS,Ongoing,2019,2025,Battle Royale,2019,55,2025,566,Apex Legends,0.7674305158400995
76230,2020-01-05,2024-11-02,4.826830937713894,546893.12,Keria,Ongoing,2020,2024,MOBA,2020,28,2024,164,League of Legends,0.3244239465343154
76789,2018-12-06,2024-07-21,5.623545516769336,337858.06,Ahmad,Ongoing,2018,2024,Sports,2018,90,2024,409,Rocket League,0.7045074339987174
76886,2020-01-19,2025-02-01,5.037645448323066,610235.02,PHzin,Ongoing,2020,2025,Sports,2020,33,2025,828,FIFA 23,0.5419999381333639
76888,2020-01-19,2025-02-01,5.037645448323066,756907.63,Umut,Ongoing,2020,2025,Sports,2020,37,2025,828,FIFA 23,0.5842128908772685
76978,2020-01-26,2025-01-12,4.963723477070499,876025.0,Drazah,Ongoing,2020,2025,FPS,2020,50,2025,749,Call of Duty: Vanguard,0.6958458005705935
77117,2019-10-19,2023-05-28,3.6057494866529773,381210.28,TheCruz,Inactive,2019,2023,Battle Royale,2019,18,2023,598,Free Fire,0.3171830125488075
77130,2019-10-19,2024-11-24,5.100616016427105,454965.47,Joena,Ongoing,2019,2024,Battle Royale,2019,26,2024,598,Free Fire,0.5061441295889134
77295,2019-10-30,2024-11-17,5.0513347022587265,340440.98,soulz1,Ongoing,2019,2024,FPS,2019,26,2024,439,Rainbow Six Siege,0.4053566030425796
77392,2020-02-16,2024-11-17,4.7529089664613275,447708.08,LikEfac,Ongoing,2020,2024,FPS,2020,18,2024,439,Rainbow Six Siege,0.3350397394689532
77473,2019-12-27,2019-12-27,0.0,1000000.0,sasamumu,Inactive,2019,2019,Card Game,2019,1,2019,564,Shadowverse,1.0
77550,2020-02-23,2024-08-18,4.484599589322382,454450.0,Sib,Ongoing,2020,2024,FPS,2020,37,2024,711,Call of Duty: Black Ops Cold War,0.5461496450027308
77958,2019-12-15,2024-07-13,4.577686516084873,1321100.02,Order,Ongoing,2019,2024,Battle Royale,2019,32,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.39032523382395706
77959,2019-08-09,2024-07-13,4.9281314168377826,731279.15,Suk,Ongoing,2019,2024,Battle Royale,2019,29,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.26099892010928805
77960,2019-08-09,2023-04-22,3.701574264202601,389490.59,Xinhe,Inactive,2019,2023,Battle Royale,2019,19,2023,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.23212161677590823
77961,2019-08-09,2023-08-20,4.030116358658453,490968.83,Hasaki,Inactive,2019,2023,Battle Royale,2019,19,2023,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.1902916524589203
77962,2019-08-09,2024-05-19,4.777549623545517,513845.72,33Svan,Ongoing,2019,2024,Battle Royale,2019,24,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.36486442842739
78251,2020-03-15,2023-12-10,3.7371663244353184,350563.46,mequ,Inactive,2020,2023,Battle Royale,2020,23,2023,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.5676430224988693
78257,2020-03-15,2023-12-10,3.7371663244353184,355363.46,Tixzy,Inactive,2020,2023,Battle Royale,2020,24,2023,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.5620940009746651
78466,2020-03-26,2025-03-16,4.971937029431896,1455949.6,dyrachYO,Ongoing,2020,2025,MOBA,2020,54,2025,231,Dota 2,0.5338808422461253
78491,2020-03-17,2024-07-28,4.3641341546885695,446188.09,Reiji,Ongoing,2020,2024,Battle Royale,2020,15,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.4687777599324252
78493,2020-03-17,2024-07-28,4.3641341546885695,353085.3,Devine,Ongoing,2020,2024,Battle Royale,2020,13,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.44678368667579094
78548,2021-11-25,2025-04-27,3.4195756331279945,485561.2,Kataomi`,Ongoing,2021,2025,MOBA,2021,39,2025,231,Dota 2,0.4234616245981978
78875,2019-05-08,2024-10-06,5.415468856947296,502457.5,Herdsz,Ongoing,2019,2024,FPS,2019,21,2024,439,Rainbow Six Siege,0.577115387553535
79122,2019-11-06,2025-04-27,5.47296372347707,380705.2,Pakazs,Ongoing,2019,2025,MOBA,2019,52,2025,231,Dota 2,0.6063581196971031
79181,2020-04-14,2024-11-17,4.594113620807666,373284.3,Alem4o,Ongoing,2020,2024,FPS,2020,28,2024,439,Rainbow Six Siege,0.6429415921275895
79185,2020-04-14,2024-10-06,4.479123887748118,493264.04,FelipoX,Ongoing,2020,2024,FPS,2020,20,2024,439,Rainbow Six Siege,0.501350373889683
79215,2020-04-18,2025-05-11,5.062286105407256,4494863.5,TORONTOTOKYO,Ongoing,2020,2025,MOBA,2020,49,2025,231,Dota 2,0.8923266859606271
79264,2020-04-19,2025-05-18,5.078713210130048,397363.44,fame,Ongoing,2020,2025,FPS,2020,69,2025,245,Counter-Strike: Global Offensive,0.5254072477264715
79686,2020-05-04,2025-04-11,4.936344969199179,462972.29,Yuragi,Ongoing,2020,2025,MOBA,2020,35,2025,231,Dota 2,0.5010450977254761
79769,2020-05-10,2024-07-28,4.216290212183436,391043.13,carrilho,Ongoing,2020,2024,Battle Royale,2020,28,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.39689508496412146
79926,2020-04-26,2024-09-15,4.388774811772758,496658.33,Biffle,Ongoing,2020,2024,Battle Royale,2020,71,2024,648,Call of Duty: Warzone,0.694793733508587
80422,2020-05-02,2024-09-01,4.334017796030117,533431.79,Genburten,Ongoing,2020,2024,Battle Royale,2020,80,2024,566,Apex Legends,0.8825802432713753
80697,2018-12-01,2025-01-25,6.151950718685832,1330476.44,Th0masHD,Ongoing,2018,2025,Battle Royale,2018,217,2025,534,Fortnite,0.8077211869205453
80698,2019-06-21,2025-03-02,5.6974674880219025,1223513.7,TaySon,Ongoing,2019,2025,Battle Royale,2019,186,2025,534,Fortnite,0.8560556811619584
80699,2019-05-05,2025-03-02,5.8261464750171115,741165.84,Hen,Ongoing,2019,2025,Battle Royale,2019,116,2025,534,Fortnite,0.8587581939175521
80705,2019-12-20,2024-12-21,5.004791238877481,336480.78,Reet,Ongoing,2019,2024,Battle Royale,2019,96,2024,534,Fortnite,0.6880943705460769
80851,2022-03-31,2025-05-11,3.1129363449691994,702151.6,MieRo,Ongoing,2022,2025,MOBA,2022,36,2025,231,Dota 2,0.4272581590642249
80853,2020-05-10,2024-05-19,4.024640657084189,1014450.0,mero,Ongoing,2020,2024,Battle Royale,2020,81,2024,534,Fortnite,0.8967837443225551
81096,2019-04-25,2024-07-06,5.19917864476386,468970.73,Almxnd,Ongoing,2019,2024,Battle Royale,2019,143,2024,648,Call of Duty: Warzone,0.5611005070475827
81271,2019-05-26,2025-01-26,5.672826830937714,524185.9,rezon ay,Ongoing,2019,2025,Battle Royale,2019,126,2025,534,Fortnite,0.7310935363635664
81612,2019-07-08,2025-05-25,5.880903490759754,591424.35,BeastMode,Ongoing,2019,2025,Sports,2019,87,2025,409,Rocket League,0.663492525749829
81613,2020-01-18,2025-05-18,5.330595482546201,335292.82,ApparentlyJack,Ongoing,2020,2025,Sports,2020,99,2025,409,Rocket League,0.5095947356333251
81685,2020-06-23,2025-05-18,4.900752908966461,434705.03,w0nderful,Ongoing,2020,2025,FPS,2020,56,2025,245,Counter-Strike: Global Offensive,0.6208489562231453
82102,2020-07-05,2025-03-30,4.733744010951403,329232.74,Jimpphat,Ongoing,2020,2025,FPS,2020,41,2025,245,Counter-Strike: Global Offensive,0.46714613645794706
82206,2019-11-29,2025-05-10,5.44558521560575,468063.57,trk511,Ongoing,2019,2025,Sports,2019,102,2025,409,Rocket League,0.6614455112528718
82367,2020-01-26,2023-06-18,3.3921971252566734,361500.0,Mack,Inactive,2020,2023,FPS,2020,24,2023,816,Call of Duty: Modern Warfare II,0.3463780183180683
82926,2018-11-18,2024-11-09,5.976728268309377,736550.69,HyDra,Ongoing,2018,2024,FPS,2018,42,2024,626,Call of Duty: Modern Warfare,0.6349288261672272
83029,2020-04-27,2025-05-25,5.075975359342916,518186.71,Daniel,Ongoing,2020,2025,Sports,2020,120,2025,409,Rocket League,0.7163464951692404
83277,2018-10-01,2025-01-25,6.31895961670089,459331.62,Trippernn,Ongoing,2018,2025,Battle Royale,2018,104,2025,534,Fortnite,0.7916448169993009
83369,2019-08-22,2024-10-31,5.193702943189596,1622990.05,Anas,Ongoing,2019,2024,Battle Royale,2019,139,2024,534,Fortnite,0.8985012073828967
83395,2019-08-29,2025-01-25,5.409993155373032,440376.16,Pinq,Ongoing,2019,2025,Battle Royale,2019,111,2025,534,Fortnite,0.8188953979474111
83598,2020-08-09,2024-11-02,4.232717316906228,498158.99,Oner,Ongoing,2020,2024,MOBA,2020,21,2024,164,League of Legends,0.1763801570073311
83602,2020-08-12,2024-09-15,4.093086926762491,364739.09,Fifakill,Ongoing,2020,2024,Battle Royale,2020,89,2024,648,Call of Duty: Warzone,0.5485089516063552
83740,2020-08-16,2024-12-15,4.331279945242985,397286.55,siuhy,Ongoing,2020,2024,FPS,2020,57,2024,245,Counter-Strike: Global Offensive,0.4730909925126818
83818,2020-01-16,2025-01-11,4.988364134154689,625695.3,Vadeal,Ongoing,2020,2025,Battle Royale,2020,120,2025,534,Fortnite,0.7809795692944348
84066,2019-08-14,2025-01-11,5.412731006160164,371522.51,Ajerss,Ongoing,2019,2025,Battle Royale,2019,103,2025,534,Fortnite,0.6464149924685307
85281,2020-07-22,2025-03-02,4.610540725530458,857928.89,Veno,Ongoing,2020,2025,Battle Royale,2020,119,2025,534,Fortnite,0.7544665146831496
85333,2020-06-16,2025-02-01,4.629705681040384,375382.94,Levi de Weerd,Ongoing,2020,2025,Sports,2020,35,2025,754,FIFA 22,0.4218092751071524
88008,2020-08-09,2024-12-22,4.369609856262834,466350.93,LilGhost,Ongoing,2020,2024,Battle Royale,2020,45,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.5566034213984119
88011,2020-08-09,2024-12-22,4.369609856262834,641141.6,Nannnnn,Ongoing,2020,2024,Battle Royale,2020,47,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.7308802884923977
88199,2020-07-05,2024-11-03,4.331279945242985,408545.17,Neat,Ongoing,2020,2024,Sports,2020,33,2024,828,FIFA 23,0.5179828839848326
88735,2019-11-24,2025-05-10,5.45927446954141,513166.54,rise.,Ongoing,2019,2025,Sports,2019,72,2025,409,Rocket League,0.6554077392422811
88754,2020-04-23,2025-02-23,4.837782340862423,392657.58,Radosin,Ongoing,2020,2025,Sports,2020,73,2025,409,Rocket League,0.7869285432979212
88909,2020-12-12,2025-05-11,4.4106776180698155,1141564.71,ATF,Ongoing,2020,2025,MOBA,2020,47,2025,231,Dota 2,0.3288326743637701
89081,2020-09-06,2025-05-18,4.695414099931554,552795.75,yanxnz,Ongoing,2020,2025,Sports,2020,80,2025,409,Rocket League,0.7280508946524586
89287,2020-08-23,2024-05-19,3.7371663244353184,383904.54,QingChen,Ongoing,2020,2024,Battle Royale,2020,15,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.23680678010407222
89288,2020-10-25,2024-05-19,3.564681724845996,429790.92,Z9,Ongoing,2020,2024,Battle Royale,2020,15,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.23580312993126465
89290,2020-07-12,2024-07-28,4.043805612594114,330084.71,OnlyS,Ongoing,2020,2024,Battle Royale,2020,16,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.3162802044403784
89291,2020-10-25,2024-07-28,3.756331279945243,330494.02,Lon9z,Ongoing,2020,2024,Battle Royale,2020,15,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.2994220751654772
89295,2020-10-25,2024-05-19,3.564681724845996,373064.1,Bamboo,Ongoing,2020,2024,Battle Royale,2020,15,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.3444146790743994
89301,2019-08-09,2024-08-23,5.040383299110198,481974.98,ChengC,Ongoing,2019,2024,Battle Royale,2019,28,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.4202211731126509
89305,2020-06-21,2024-07-13,4.060232717316906,396805.81,格子,Ongoing,2020,2024,Battle Royale,2020,16,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.6338893143856662
89310,2019-12-22,2024-07-13,4.558521560574949,1062992.63,King,Ongoing,2019,2024,Battle Royale,2019,21,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.3967976619807599
89312,2020-08-09,2024-07-28,3.9671457905544147,423959.19,Duelo,Ongoing,2020,2024,Battle Royale,2020,15,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.3880584517577675
89607,2020-04-22,2025-05-18,5.070499657768652,398551.53,zen,Ongoing,2020,2025,Sports,2020,55,2025,409,Rocket League,0.7384374606388062
89766,2019-08-03,2024-09-01,5.08145106091718,476231.84,Xxiao,Ongoing,2019,2024,FPS,2019,31,2024,352,CrossFire,0.46962949642733864
89842,2020-04-26,2024-12-22,4.657084188911704,720366.12,MMing,Ongoing,2020,2024,Battle Royale,2020,67,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.7683559899172685
89890,2018-12-22,2022-09-03,3.698836413415469,606346.53,ShenRen,Inactive,2018,2022,MOBA,2018,13,2022,529,Arena of Valor,0.5827429833407102
89891,2018-12-22,2024-11-16,5.90280629705681,1290681.49,NuanYang,Ongoing,2018,2024,MOBA,2018,23,2024,529,Arena of Valor,0.46634364978926585
89892,2019-12-14,2024-11-16,4.9253935660506505,677281.37,QianShi,Ongoing,2019,2024,MOBA,2019,16,2024,529,Arena of Valor,0.49132332952092966
89893,2019-12-14,2022-05-08,2.3983572895277208,515841.57,ShiJiu,Inactive,2019,2022,MOBA,2019,9,2022,529,Arena of Valor,0.7098773750060666
89894,2019-07-21,2024-11-16,5.325119780971937,902161.94,QingQing,Ongoing,2019,2024,MOBA,2019,19,2024,529,Arena of Valor,0.16388064616850984
89896,2018-12-22,2024-11-16,5.90280629705681,1407681.64,YiZ,Ongoing,2018,2024,MOBA,2018,21,2024,529,Arena of Valor,0.4825113856470774
89897,2018-12-22,2024-11-16,5.90280629705681,1086350.74,XingYu,Ongoing,2018,2024,MOBA,2018,21,2024,529,Arena of Valor,0.35609503914192775
89899,2019-12-14,2024-11-16,4.9253935660506505,673819.31,XiaoYing,Ongoing,2019,2024,MOBA,2019,17,2024,529,Arena of Valor,0.1455971854819056
89900,2018-12-22,2023-09-10,4.717316906228611,463651.48,Ice,Inactive,2018,2023,MOBA,2018,17,2023,529,Arena of Valor,0.15768121619497635
89908,2019-12-14,2024-09-15,4.75564681724846,551072.59,JiuWei,Ongoing,2019,2024,MOBA,2019,15,2024,529,Arena of Valor,0.25175652724767883
89909,2019-12-14,2024-09-15,4.75564681724846,563959.13,QianC,Ongoing,2019,2024,MOBA,2019,16,2024,529,Arena of Valor,0.2854605712947631
89910,2019-12-14,2024-11-16,4.9253935660506505,503448.04,BingC,Ongoing,2019,2024,MOBA,2019,17,2024,529,Arena of Valor,0.2384371394232873
89913,2020-08-16,2024-11-16,4.251882272416153,331301.61,XiaoA,Ongoing,2020,2024,MOBA,2020,15,2024,529,Arena of Valor,0.29643341103668364
89916,2019-07-21,2024-11-16,5.325119780971937,941698.53,NoFear,Ongoing,2019,2024,MOBA,2019,18,2024,529,Arena of Valor,0.23094196501315817
89928,2018-12-22,2024-11-16,5.90280629705681,380600.97,Msir,Ongoing,2018,2024,MOBA,2018,15,2024,529,Arena of Valor,0.3026632310437446
89953,2019-06-15,2024-11-16,5.423682409308693,743932.92,Peng,Ongoing,2019,2024,MOBA,2019,17,2024,529,Arena of Valor,0.33089943551978557
89954,2019-06-15,2024-09-15,5.253935660506502,688016.28,GAI,Ongoing,2019,2024,MOBA,2019,15,2024,529,Arena of Valor,0.35704246132569034
89955,2018-07-08,2024-09-15,6.190280629705681,741420.61,Qfeng,Ongoing,2018,2024,MOBA,2018,19,2024,529,Arena of Valor,0.33062348876725717
89956,2020-06-13,2024-11-16,4.427104722792608,721929.21,Byshow,Ongoing,2020,2024,MOBA,2020,16,2024,529,Arena of Valor,0.3408602009203933
90008,2020-12-19,2024-11-16,3.909650924024641,1535223.32,QingRong,Ongoing,2020,2024,MOBA,2020,18,2024,529,Arena of Valor,0.331238489610064
90009,2019-07-21,2024-11-16,5.325119780971937,825805.95,JiuKu,Ongoing,2019,2024,MOBA,2019,17,2024,529,Arena of Valor,0.21515026559272513
90011,2019-12-14,2024-11-16,4.9253935660506505,1656199.27,1dao,Ongoing,2019,2024,MOBA,2019,18,2024,529,Arena of Valor,0.3064700479991773
90013,2020-07-04,2024-11-16,4.369609856262834,737307.43,Mlan,Ongoing,2020,2024,MOBA,2020,14,2024,529,Arena of Valor,0.3386074797639467
90431,2020-06-05,2024-11-24,4.470910335386721,329031.1,SOMEONE,Ongoing,2020,2024,FPS,2020,21,2024,792,Overwatch 2,0.6751098464829309
90462,2020-07-04,2024-11-16,4.369609856262834,528374.39,Aze,Ongoing,2020,2024,MOBA,2020,15,2024,529,Arena of Valor,0.33048758982409504
90541,2021-02-12,2025-05-11,4.240930869267625,819562.93,Malr1ne,Ongoing,2021,2025,MOBA,2021,38,2025,231,Dota 2,0.33429658506487026
90600,2018-07-08,2024-05-19,5.864476386036961,405771.78,Yuese,Ongoing,2018,2024,MOBA,2018,14,2024,529,Arena of Valor,0.23499960919265014
91075,2021-01-24,2025-01-11,3.9644079397672827,658724.17,PeterBot,Ongoing,2021,2025,Battle Royale,2021,81,2025,534,Fortnite,0.8082800118039112
91128,2020-06-28,2024-07-28,4.082135523613963,339173.13,Mafioso,Ongoing,2020,2024,Battle Royale,2020,22,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.4493086618920747
91141,2019-06-21,2024-09-08,5.218343600273785,391053.46,Dukez,Ongoing,2019,2024,Battle Royale,2019,66,2024,534,Fortnite,0.7945420828964554
91149,2020-07-19,2025-02-18,4.58590006844627,1016605.32,Malibuca,Ongoing,2020,2025,Battle Royale,2020,168,2025,534,Fortnite,0.815033120232928
91155,2021-03-14,2025-01-25,3.868583162217659,671181.79,merstachhh,Ongoing,2021,2025,Battle Royale,2021,109,2025,534,Fortnite,0.7880827008495115
91174,2021-03-21,2025-05-11,4.139630390143737,1831224.07,Larl,Ongoing,2021,2025,MOBA,2021,45,2025,231,Dota 2,0.7796724403579808
91176,2021-03-21,2025-05-11,4.139630390143737,358999.36,kiyotaka,Ongoing,2021,2025,MOBA,2021,29,2025,231,Dota 2,0.543109225114039
91605,2020-11-08,2025-05-18,4.522929500342231,484985.74,Vatira,Ongoing,2020,2025,Sports,2020,79,2025,409,Rocket League,0.5200324059378666
91606,2020-08-08,2025-05-18,4.774811772758385,587530.18,Seikoo,Ongoing,2020,2025,Sports,2020,62,2025,409,Rocket League,0.7959163399642557
91660,2021-04-10,2025-03-16,3.9315537303216974,505261.89,Zeus,Ongoing,2021,2025,MOBA,2021,17,2025,164,League of Legends,0.17420978188473357
92743,2021-04-04,2025-05-18,4.120465434633813,612263.47,zont1x,Ongoing,2021,2025,FPS,2021,48,2025,245,Counter-Strike: Global Offensive,0.4681529744911635
93107,2021-04-11,2024-11-09,3.5811088295687883,474200.0,Scrappy,Ongoing,2021,2024,FPS,2021,28,2024,749,Call of Duty: Vanguard,0.5150304813958377
94721,2020-04-05,2024-11-03,4.5804243668720055,423833.34,Tensai,Ongoing,2020,2024,MOBA,2020,36,2024,586,Brawl Stars,0.700770847932726
95062,2021-06-26,2024-11-16,3.3921971252566734,631460.45,XingHen,Ongoing,2021,2024,MOBA,2021,11,2024,529,Arena of Valor,0.26801589088110483
95063,2021-06-26,2024-11-16,3.3921971252566734,1325717.83,ZiYang,Ongoing,2021,2024,MOBA,2021,15,2024,529,Arena of Valor,0.37906835856559135
95064,2021-06-26,2024-11-16,3.3921971252566734,625517.83,BuRan,Ongoing,2021,2024,MOBA,2021,13,2024,529,Arena of Valor,0.23341595159466025
95065,2021-06-26,2024-11-16,3.3921971252566734,902977.28,ZiMo,Ongoing,2021,2024,MOBA,2021,13,2024,529,Arena of Valor,0.2673115667145359
